user_id,sex,bdate,city
63931692,1,,Екатеринбург
64552633,1,,Unknown
64559841,1,,Санкт-Петербург
64567234,1,7.10,Санкт-Петербург
64712282,2,,Unknown
64858732,1,,Орехово-Зуево
64896881,1,,Череповец
65107950,1,23.5,Тула
65230763,1,31.7,Unknown
65450148,1,13.10,Самара
65606145,2,,Unknown
65944283,1,28.4.1967,Варениковская
66451371,2,,Москва
66489703,1,30.6,Самара
66769373,2,15.3.1994,Мурманск
66801654,1,6.7,Unknown
67202317,2,1.8.1985,Семикаракорск
67239705,2,,Unknown
67718744,1,3.12,Москва
67755631,1,,Димитровград
68147055,2,2.5.1974,Киев
68241729,2,17.5.1980,Омск
68432138,1,,Москва
68435479,2,15.8.1988,Кемерово
68782939,1,,Unknown
68839699,2,1.9,Мурманск
69018177,2,12.2.1959,Вологда
69142424,1,,Иркутск
69183498,1,,Самара
69379370,1,3.8,Киев
69510360,2,,Atlanta
69726849,1,,Unknown
70202453,2,28.10.1972,Ефремов
70330837,1,1.11,Донецк
70369613,1,23.3.1977,Киев
71055100,1,2.4,Санкт-Петербург
71056497,1,2.7,Херсон
71381152,2,,Саранск
71981746,2,13.2.1979,Иваново
72275034,2,19.7.1981,Санкт-Петербург
72343505,1,29.11,Санкт-Петербург
72595710,1,11.2,Белгород
72604784,1,,Bad Segeberg
72643888,2,5.10.1977,Wiesbaden
72663966,2,6.4.2000,Минск
72665035,1,,Архангельск
73295498,1,19.7,Стерлитамак
73602498,1,7.5,Астрахань
74217807,1,20.1,Тюмень
74253591,1,,Unknown
74496348,1,22.7.1991,Днепр (Днепропетровск)
75537124,1,,Unknown
76098137,1,17.9,Ngozi
76255262,2,,Каменск-Шахтинский
76637741,1,30.5,Севастополь
76771202,1,8.8,Unknown
77231323,2,23.2,Санкт-Петербург
77280591,2,,Москва
78913997,1,12.5.1986,Омск
79155313,1,,Санкт-Петербург
80084851,2,1.4.1989,Новосибирск
80163460,1,,Москва
81067081,2,,Unknown
81146207,1,,Ростов-на-Дону
81306055,1,15.3,Unknown
81571580,2,6.12,Пермь
82540108,1,21.11,Омск
82700969,1,3.2,Санкт-Петербург
82812781,1,11.7,Екатеринбург
82812997,1,12.6,Екатеринбург
82849334,2,20.2,Иркутск
83191632,2,,Unknown
83248802,1,27.4.1982,Новосибирск
83340768,1,14.12,Līvāni
83380167,2,,Unknown
84028206,1,15.12,Курган
84096187,1,9.3,Unknown
84115053,2,19.8.1954,Йошкар-Ола
84201605,1,1.10.1986,Миасс
84716119,1,,Жлобин
84887245,1,12.8,Инта
85171104,1,3.9,Москва
85395950,1,15.6,Unknown
85661927,1,16.5,Пермь
85887090,2,13.8,Севастополь
85902146,1,9.4,Казань
86158613,1,,Lahti
86406275,1,12.11,Конаково
86467624,1,11.11,Минск
87105030,1,5.10,Элиста
87335881,1,11.12.1970,Шумиха
87349615,2,,Ростов-на-Дону
87365776,1,4.2,Киев
87642160,1,1.1,Астрахань
87718482,1,,Москва
88992581,1,16.8,Unknown
89464137,2,30.5,Санкт-Петербург
89580248,2,19.6,Краснодар
89756510,2,12.5,Архангельск
89802586,2,30.11.1965,Гатчина
89880261,2,24.5.1986,Санкт-Петербург
89979824,1,,Unknown
90275561,2,15.9,Воронеж
90716720,1,24.12,Ростов-на-Дону
91053465,2,,Москва
91068613,2,,Unknown
91247694,1,4.8,Челябинск
91509132,1,,Миасс
92187343,1,6.6,Вичуга
92218186,1,,Челябинск
92223209,2,13.12,Казань
92295117,2,,Калининград
92554604,1,,Москва
93510874,1,,Зеленоград
93617690,1,,Санкт-Петербург
93690405,1,,Москва
94518454,2,17.9.1994,Санкт-Петербург
95163138,1,3.3,Самара
95632883,2,8.8,Unknown
95923821,1,29.11.1981,Ярославль
96015235,1,6.1,Unknown
96106651,2,18.1.1997,Москва
96154054,2,,Сочи
96268364,2,,Москва
96774378,1,,Евпатория
97298329,2,,Чебоксары
97372208,1,10.6,Unknown
98246550,1,,Белгород
98272658,2,8.10.1986,Unknown
98351685,1,,Москва
98351898,1,20.7,Ижевск
98782860,1,,Оренбург
99172594,1,24.2,Северодвинск
99335600,2,,Симферополь
99770163,1,18.1,Абакан
99844675,1,,Северодвинск
100679308,1,,Новороссийск
100864231,1,22.11,Щелково
101272449,1,,Таганрог
101374402,1,,Unknown
101634437,1,21.9.1961,Казань
101809230,2,30.4.1967,Урай
102900513,1,29.12.1980,Курган
102907754,1,,Севастополь
103222520,2,,Одесса
103299946,1,12.1,Рига
103369515,1,,Ливны
103378336,2,8.4.1981,Москва
103641185,2,25.4.1995,Одесса
103675192,1,,Мончегорск
104025455,1,,Санкт-Петербург
104336649,1,20.4,Киев
104617199,1,28.8,Unknown
105161915,2,,Витебск
105402856,1,,Сургут
105730503,2,23.10.1978,Ростов-на-Дону
106156760,2,,Саратов
107219161,2,20.5.1995,Ряжск
108573486,1,,Харьков
109054639,1,13.4,Mumbai
109430522,1,,Unknown
109502184,1,,Абакан
111477305,1,,Бийск
111698698,2,,Москва
112213092,1,24.10,Киев
112753022,1,,Москва
113175753,1,,Рига
113250307,1,,Рига
114236613,1,17.11.1988,Воркута
114454963,2,22.7.1970,Улан-Удэ
114632059,1,,Санкт-Петербург
115023065,1,11.4,Unknown
115993889,1,6.12,Киев
116421267,2,,Тула
116769073,1,,Unknown
117214478,2,,Невинномысск
117403791,2,27.12,Новосибирск
117808856,1,,Москва
117937655,2,8.5.1980,Новые Петровцы
118144614,2,16.11.1987,Москва
118497518,1,9.3,Unknown
120508734,1,24.8,Unknown
120561982,2,12.8,Рига
120761394,1,1.8.1985,Оленегорск-1 (Протоки)
120954080,1,6.1,Уфа
121841653,1,1.10,Unknown
123172302,1,25.7,Unknown
123536861,1,,Магнитогорск
123596695,2,,Омск
123613396,2,10.6,Москва
124391563,2,30.7,Unknown
124850282,2,,Херсон
124959914,1,19.11,Улан-Удэ
125029653,1,,Unknown
125198855,1,25.2,Днепр (Днепропетровск)
125577451,1,,Unknown
126033342,2,,Сыктывкар
126860390,1,7.6.1974,Саранск
128054608,1,5.5.1983,Дзержинск
129304252,1,6.3.1980,Анапа
129948208,2,30.1.1965,Калининград
131670009,2,1.9,Москва
132286545,1,3.2.1995,Улан-Удэ
132305733,2,18.7.1959,Заозерск
132452140,1,5.4,Архангельск
132504020,1,17.8,Санкт-Петербург
132534832,1,,Черноморск / Ильичевск
132626499,1,27.1,Днепр (Днепропетровск)
132964943,1,13.4,Нижний Новгород
133039559,1,1.1,Санкт-Петербург
133178011,1,14.7.1988,Киев
133211851,1,,Москва
133820020,1,,Ставрополь
133838504,1,12.11.1935,Пермь
133985664,2,9.8,Unknown
134022552,1,4.10,Набережные Челны
134116102,1,29.6.1978,Мелеуз
134190755,1,9.1.1988,Самара
134448204,1,,Los Angeles
134635621,1,17.7.1990,Самара
134687953,1,,Unknown
134748152,1,27.7,Барановичи
135032615,1,9.2.1988,Сыктывкар
135318023,2,13.9,Казань
135435127,1,26.11,Новомосковск
135907321,2,6.9.1981,Unknown
136096749,1,20.10.1971,Рязань
136141222,1,23.9.1974,Олонец
136299851,1,,Екатеринбург
136510198,1,,Нефтекамск
136855225,2,19.10.1975,Магнитогорск
137028581,1,8.2.1997,Киев
137109032,2,12.12.1901,Тюмень
137236463,1,31.10.1960,Москва
137271333,1,7.1.1978,Рига
137345707,1,17.6,Москва
137369436,1,3.3,Чебоксары
137718659,2,15.5.1998,Луцк
137793238,1,15.11,Москва
138220554,2,,Unknown
138297043,2,,Санкт-Петербург
138319789,2,20.12.1978,Иерусалим
138356529,1,21.5,Unknown
138738638,2,,Москва
139282100,1,12.2.1989,Москва
139312135,1,8.2.1993,Москва
139665062,2,,Уфа
139814474,1,1.7,Одесса
139824153,1,18.8,Рига
139851796,2,28.6,Киев
139967914,2,4.6.1982,Димитровград
140135330,1,3.1.1952,Киев
140232885,1,,Ижевск
140267311,2,17.9,Malé
140361416,2,26.12,Курск
140363777,1,22.8.1973,Ижевск
140504526,1,13.12.1970,Челябинск
140769326,1,22.12,Череповец
141081823,1,22.11.1961,Бобруйск
141106596,1,,Астана
141357041,2,6.1.2000,Москва
141382810,1,,Калинковичи
141390164,1,16.10,Уфа
141649188,1,10.2,Москва
142074763,1,7.10.1972,Unknown
142278844,2,7.11,Астана
142303870,1,,Челябинск
142476579,2,5.9.2000,Unknown
142499838,2,11.3.1990,Вельск
142845027,1,16.9,Витебск
143171229,1,,Нижний Тагил
143229224,2,22.7.1985,Саратов
143242261,2,11.3,Unknown
143633610,1,14.5,Москва
143785323,1,1.8,Краснодар
144334628,1,28.2,Павлодар
144458832,1,21.8,Сибай
144517285,2,16.6.1976,Челябинск
144775836,2,10.4.1988,Нефтекамск
144797191,1,,Киев
144940817,2,29.6.1996,Санкт-Петербург
144974103,1,21.12,Unknown
145062800,1,19.3,Мелитополь
145399926,1,3.3.1979,Нижневартовск
145403930,2,10.6,Волгоград
145543785,2,,Херсон
145551596,2,,Екатеринбург
145564775,2,2.2,Брянск
145582914,1,4.2,Unknown
146235810,1,29.4,Papeete
146335818,1,27.7,Ростов-на-Дону
146377454,1,,Евпатория
146441590,1,1.2,Новосибирск
146759372,1,5.7,Новосибирск
146851518,1,,Краснодар
146864895,1,19.11,Челябинск
146865675,1,11.11.1981,Ярославль
146888180,2,18.2,Москва
147170413,2,13.3,Харьков
147185637,2,,Киев
147930410,1,9.6.1991,Москва
147955580,2,,Смоленск
148030366,1,15.9,Днепр (Днепропетровск)
148043044,2,8.9,Самара
148050817,1,20.11,Архангельск
148188460,2,,Unknown
148329501,2,,Владивосток
148342441,2,25.9,Москва
148500380,1,,Unknown
149228293,1,,Экибастуз
149280329,1,6.8,Санкт-Петербург
149634054,1,,Ижевск
150267672,1,18.7.1987,Белая Калитва
150340491,1,23.8,Unknown
150382722,1,,Кунгур
150597394,2,4.3.1999,Днепр (Днепропетровск)
150718326,2,12.2.1971,Нижний Новгород
150728268,2,9.6.1980,Минск
150897583,1,,Красноярск
151144447,1,,Unknown
151171089,2,28.2.1980,Хабаровск
151213731,2,13.11,Донецк
151262013,1,27.7.1968,Электросталь
151748778,1,5.5.1995,Гомель
151989288,1,11.6,Тверь
152128785,2,9.10.1979,Новосибирск
152161261,1,,Рига
152291530,1,15.8,Челябинск
152323515,2,,Magnia
152370210,1,14.6,Москва
152407464,2,,Вильнюс
152476132,2,,Дубно
153144861,1,20.2.1983,Днепр (Днепропетровск)
153466304,1,,Саки
153939069,1,19.10,Калуга
153941585,1,,Волгоград
154054735,1,,Unknown
154142682,1,,Нижний Новгород
154382372,1,17.5,Новоуральск
154521648,1,18.1.1980,Екатеринбург
154668736,1,23.1,Москва
154871459,1,10.11,Нижний Новгород
155493272,2,13.11.1992,Unknown
155528262,1,4.2.1967,Краснодар
155718854,2,5.10.1906,Киев
155770208,1,,Москва
156136509,1,19.6,Ижевск
156244162,2,,Москва
156316719,2,1.3,Таганрог
157842768,1,,Unknown
158120861,2,9.4.1981,Unknown
158311121,1,3.12,Казань
158368838,2,,Нижний Новгород
158405423,1,,Unknown
158690752,2,3.2,Москва
159656818,1,19.9.1957,Донецк
159903595,1,17.3,Великий Новгород
160129394,1,21.9,Томск
160316339,1,,Омск
160474556,1,,Unknown
160573175,1,10.2,Нижневартовск
161333587,1,,Unknown
161336333,2,,Unknown
161449921,2,9.11,Екатеринбург
161635074,1,16.8,Москва
161758575,2,19.5.1999,Тольятти
162101122,1,20.2,Харьков
162406418,1,24.12.1982,Новосибирск
162425809,1,12.7,Вязники
162523504,1,16.2,Краснознаменск
162780293,1,11.12.1993,Москва
163684102,1,17.1.1984,Сызрань
163757013,2,,Минск
163863948,1,9.9,Уфа
164498611,2,,Unknown
164568665,2,10.4,Одесса
164634066,1,,Киров
164646063,1,30.3,Москва
164931710,2,,Unknown
164967234,1,9.8,Unknown
165370087,1,20.12,Екатеринбург
165387214,1,3.12.1973,Москва
165905659,1,,Unknown
166103985,2,,Москва
166283996,1,,New York City
166484659,1,13.7.1988,Москва
166835022,2,12.10.2009,Днепр (Днепропетровск)
167153550,2,2.6.1971,Красноярск
167223033,1,19.9,Сочи
167341141,1,18.8.1968,Беломорск
167618035,2,26.5.1901,Unknown
167877680,1,20.11,Каменск-Уральский
167893810,1,18.5.1983,Харьков
168155634,2,,Курск
168199395,1,4.1,Москва
168265714,2,14.11,Евпатория
168826186,2,,Тогучин
169052710,1,,Тбилиси
169112827,1,,Сочи
169290878,2,16.3,Сарны
169651737,1,1.10.1994,Чернигов
169679478,2,,Unknown
169902262,1,4.4,Москва
170323229,2,21.11,Unknown
170403844,2,19.12.1961,Чебоксары
170694777,1,9.10.1992,Казань
170789362,2,,Unknown
171506954,2,,Брянск
171716432,2,,Казань
171769064,1,,Kyrenia
172053394,1,27.4.1979,Волгоград
172278787,1,14.2,Симферополь
172330108,2,,Москва
172332506,1,10.4,Челябинск
172332617,2,,Владимир
172432116,2,,Омск
172684736,1,,Сочи
172700201,1,,Кривой Рог
172702704,2,,Львов
172718668,2,,Нукус
172798347,2,24.7.1975,Кировск
173338963,2,18.8.1964,Екатеринбург
173372088,2,2.7.1979,Unknown
173499449,1,17.2,Екатеринбург
173521935,1,26.4,Unknown
173674683,2,11.2.1983,Челябинск
173942125,1,,Алматы
173956632,2,28.3,Unknown
174031084,1,4.9,Санкт-Петербург
174154537,1,2.3,Винница
174526987,2,26.1,Казань
174581417,1,17.6,Пермь
174725423,1,9.9,Шебекино
174757551,1,,Санкт-Петербург
175237081,1,,Москва
175442099,1,,Красноярск
175508734,1,25.2.1955,Краснодар
175660032,1,1.3.1988,Калининград
175756909,1,,Москва
176491045,1,17.2.1967,Сочи
176736578,1,25.3,Москва
176759355,1,,Москва
176784835,2,25.8.1989,Казань
176902811,2,,Unknown
176942177,2,,Тольятти
177031250,2,2.5,Санкт-Петербург
177063788,2,9.8,München
177286965,1,,Москва
177408048,2,1.5,Unknown
177503433,2,,Брянск
178033829,1,28.7,Unknown
178366480,1,29.9.1986,Unknown
178663909,2,16.12.1975,Санкт-Петербург
178820097,1,22.9,Москва
178956626,1,,Харьков
179143737,1,,Ростов-на-Дону
179169932,1,,Муром
179251123,1,,Ижевск
179364791,1,13.10,Санкт-Петербург
179564598,2,1.3.1955,Екатеринбург
179666960,1,13.9,Вологда
179743151,1,7.8.1968,Йошкар-Ола
180383249,1,5.2.1988,Севастополь
180405403,1,15.5.1982,Москва
180537225,1,19.9,Уфа
180755848,1,19.3.1975,Красноярск
180968310,1,,Unknown
181259118,2,28.11,Томск
181398268,2,,Бежецк
181508185,2,26.7,Тольятти
181765277,2,,Unknown
182443775,2,1.10.1966,Алматы
182594705,1,12.11,Москва
182857701,1,12.10.1960,Санкт-Петербург
182942265,2,23.9.1985,Запорожье
182986768,1,10.7.1996,Тольятти
183397100,1,3.6,Барнаул
183599403,1,25.8,Великие Луки
183976769,1,9.3,Мегион
184160322,2,2.3,Пинск
184339770,1,12.1,Unknown
184531213,1,27.6,Нижний Новгород
185020848,1,1.1,Богучаны
185069381,2,22.6.1983,Зеленоград
185426046,1,20.1,Александрия
185625072,1,,Москва
186171033,1,29.4.1970,Екатеринбург
186232932,2,,Москва
186672340,1,25.12.1987,Санкт-Петербург
186993779,1,22.3,Киев
187068799,2,24.5.1966,Калуга
187393033,1,24.9.1966,Ревда
187655278,1,,Краснодар
187662182,1,11.12.1963,Новосибирск
187737356,2,1.1.1990,Unknown
188341118,1,30.11,Пермь
188792999,1,10.2.1983,Unknown
188978898,2,,Днепр (Днепропетровск)
189228106,2,7.5.1997,Unknown
189510429,1,21.4.1982,Москва
189929887,2,,Могилёв
190012541,1,,Балаково
190032492,1,21.1,Unknown
190183729,1,24.12.1984,Усолье-Сибирское
190391706,1,3.4,Советский
190399946,1,18.4,Тольятти
190549791,1,6.3.1985,Екатеринбург
190642440,2,,Москва
190928852,2,11.1,Юрга
191056860,1,,Москва
191236093,2,17.12.1977,Unknown
191247103,2,23.3.1979,Unknown
191364337,1,7.2,Москва
191445019,1,19.9,Москва
191567507,1,,Нижний Новгород
192209736,1,17.4,Тула
192305654,2,1.9.1974,Запорожье
192598253,1,21.9,Евпатория
193764284,1,4.3,Сочи
193925986,1,,Пермь
194330531,1,,Златоуст
194395902,2,,Dubaylah
194573913,1,8.2,Ярославль
194751002,2,1.11,Павловская Слобода
194890860,1,,Москва
195318557,2,13.6.1984,Тамбов
195318798,2,27.4,Bergen
195383986,2,,Unknown
195761854,1,29.4,Караганда
195906189,1,18.5.1989,Омск
195973425,2,20.5.1979,Екатеринбург
196008082,1,9.12,Альметьевск
196131251,1,6.2.1964,Рыбинск
196141638,1,25.11,Москва
196387657,1,5.12,Калуга-2
196747969,2,,Unknown
196865857,2,16.7.1994,Unknown
196986570,1,,Unknown
197256035,1,13.1.1990,Череповец
197314584,1,,Кишинев
197611928,1,29.12.1977,Unknown
197860819,2,16.9.1964,Riobamba
198199690,1,19.8.1981,Ростов-на-Дону
198550034,2,2.3.1989,Unknown
199174192,1,5.5,Днепр (Днепропетровск)
199212654,1,20.3,İstanbul
199259179,1,7.3.1990,Рига
199309098,1,,Николаев
199606013,1,26.6,Новокузнецк
199765018,1,22.8,Солнечногорск
199786218,2,,Сургут
199791749,2,,Unknown
199896234,1,10.2,Сочи
200155191,1,30.3.1971,Unknown
200759652,2,17.3,Пенза
200966914,1,,Москва
201237610,2,21.7.1997,Минск
201467909,1,,Shanghai
201702547,1,28.4.1996,Unknown
201850683,2,25.9,Владикавказ
201974999,1,,Москва
202069187,1,,Казань
202235999,1,17.10,Самара
202378964,1,27.9,Казань
202641124,2,,Донецк
203112884,2,25.4.1997,Unknown
203547234,1,28.6,Сарапул
203885565,1,26.7,Новопавловск
203958788,2,,Unknown
203988618,2,7.10,Мурманск
204041766,1,1.3.1992,Киев
204610872,2,24.4.1990,Елец
204862945,1,12.9,Сочи
205665660,1,,Unknown
205703192,1,11.1,Unknown
205722716,1,11.4.1972,Гомель
205781312,1,9.10,Красноярск
205949713,2,22.12,Санкт-Петербург
205992751,1,5.8.1966,Санкт-Петербург
206121259,1,24.10.1901,Севастополь
206214253,2,,Геленджик
206361361,2,12.11,Киев
207538764,2,5.6,Киев
207814526,1,21.9,Калининград
208012888,2,28.10.1994,Москва
208110495,1,21.1,Новосибирск
208355004,1,27.7,Николаев
208898943,1,,Екатеринбург
209100828,1,11.5.1996,Калининград
209378320,2,7.5.1961,Кокшетау
209889885,1,7.4,Unknown
209921224,2,2.1.1971,Ереван
209936433,1,26.6,Миасс
210004383,2,5.3.1983,Unknown
210254903,1,22.1,Unknown
210955114,2,9.11.1994,Unknown
211051795,1,22.1.1975,Ереван
211417358,1,11.5.1978,Вихоревка
211433114,1,10.7,Новый Уренгой
211982672,1,,Unknown
212030972,2,18.1.1991,Волгоград
212102140,1,,Краснодар
212387268,2,,Москва
212745801,1,,Вологда
213210437,1,9.10,Москва
213311885,1,,Москва
213394985,1,13.1.1933,Unknown
213444398,1,18.7.1956,Волгоград
213543930,1,,Пенза
213617279,1,5.1.1996,Москва
213658260,1,,Екатеринбург
213672312,2,19.11.1984,Таураге
213839159,1,12.11,Санкт-Петербург
214015392,1,,Unknown
214216999,1,,Новосибирск
214521363,1,11.7.1979,Ковров
214538417,1,19.4.1976,Реховот
214646596,2,16.4.2007,Unknown
214719247,1,14.4,Никополь
214754628,2,23.3.1974,Улан-Удэ
215497137,1,27.3.1996,Волгоград
215759143,1,,Unknown
215879383,1,4.8.1962,Unknown
215948908,1,12.11.1976,Караганда
215948934,2,20.2.1990,Москва
216571083,1,2.9.1984,Светлоград
216845108,1,6.11.1981,Сочи
217005120,1,8.3.1990,Алматы
217016881,2,4.8.1966,Харьков
217138421,2,29.6,Unknown
217227040,2,24.5.1987,Екатеринбург
217690901,1,23.12,Москва
218022200,1,,Unknown
218170193,2,5.5.1991,Днепр (Днепропетровск)
218485967,1,21.7.1978,Бендеры
218585781,1,,Барановичи
218967873,2,,Unknown
218967942,1,8.10.2001,Барнаул
218995465,1,10.3.1998,Караганда
219190692,1,15.7.1989,Казань
219520945,2,,Unknown
219717850,2,5.10.1974,Helsinki
219799228,1,18.8,Unknown
219904109,2,6.9,Красноярск
220152179,2,10.10,Краснодар
220478037,1,,Санкт-Петербург
220514076,1,21.12,Кушва
220563447,2,7.7.1990,Москва
220612077,1,8.4,Ханты-Мансийск
220670529,2,1.1.1901,Unknown
221369201,1,28.1,Ереван
221469248,1,28.4.1978,Нижний Новгород
221574585,0,11.11.1977,Баку
221622070,2,19.1,Солигорск
221704654,1,19.8,Unknown
221717687,1,20.5,Москва
221927546,1,,Unknown
222374990,1,30.4.1994,Киев
222449989,1,19.5,Unknown
222470114,1,,Барнаул
222736406,1,16.3.1988,Барнаул
222993385,1,20.5,Саратов
223755564,1,20.6,Москва
223949125,1,2.2.1988,Санкт-Петербург
224039344,1,17.9,Верхняя Салда
224106648,2,8.9,Ростов-на-Дону
224507400,1,18.8,Архангельск
224730450,2,27.8.1964,Самара
225312072,1,,Обнинск
225360758,1,27.8,Улан-Удэ
225374888,1,13.4,Херсон
225484452,1,29.5.1981,Камень-на-Оби
225651069,2,4.10.1983,Unknown
225749244,2,,Douglas
225819034,2,17.7.2001,Unknown
226038306,2,,Unknown
226108094,2,29.5.1999,Ульяновск
226339079,1,1.7.1959,Екатеринбург
226436267,1,,Самара
226744668,1,24.3,Воронеж
226876584,2,16.3.1994,Воронеж
227048874,1,,Unknown
227293047,1,23.4.1966,Миасс
227652342,1,12.8.1974,Unknown
227911303,1,,Москва
227974762,2,16.9.1995,Алматы
228002937,1,,Тольятти
228016125,1,3.5,Новосибирск
228133575,2,29.3.1969,Москва
228302303,2,6.3,Санкт-Петербург
228331824,1,12.9,Краснодар
228592415,2,,Красноярск
228848087,2,6.11.1983,Саратов
228872925,2,9.11.1969,Valencia
228925955,2,7.2.1968,Краснодар
229119343,1,23.3.1989,Ереван
229347554,1,23.1,Ростов-на-Дону
229368116,1,,Unknown
229421684,1,,Краснодар
229621484,1,,Ростов-на-Дону
229854159,1,10.12.1987,Львов
230012941,1,24.10.2008,Unknown
230087674,2,,Unknown
230601802,2,12.2.1987,Garkalne
230833264,1,,Казань
231078905,1,22.3,Ачинск
231404791,1,,Иркутск
231687775,1,,Чебоксары
231833761,2,29.4,Киев
231889469,2,20.4.1982,Unknown
231980483,2,26.1,Ростов-на-Дону
232398917,1,20.7,Рига
232999786,2,,Санкт-Петербург
233089412,2,24.8.1962,Волоколамск
233210420,1,,Ижевск
233289854,1,,Ижевск
233331930,1,4.12,Березовский
233909895,2,1.2,Новосибирск
233942552,2,,Пятигорск
234460036,1,13.1.1963,Давлеканово
234656971,1,,Москва
234781015,1,5.11.1989,Харьков
234875486,1,,Москва
235359845,1,3.3.1992,Киев
236971758,2,4.8.1988,Йошкар-Ола
236976241,2,11.12,Пятигорск
237075306,1,8.5,Тутаев
237083189,1,,Москва
237229033,1,25.5,Unknown
237234564,1,7.4.1970,Минск
237354826,2,8.12.1992,Unknown
237467440,1,25.10,Самара
237563393,2,5.4.1978,Луганск
237621382,1,,Санкт-Петербург
237703622,2,9.10.1984,Черкассы
237741177,2,10.6.1993,Донецк
237948451,1,,Unknown
238023530,1,,Москва
238524145,2,,Махачкала
238769340,2,,Санкт-Петербург
238984214,1,31.12,Смоленск
239071877,1,15.9.1992,Омск
239406119,2,3.5.1986,Москва
239591839,1,10.5.1994,Москва
239816466,2,11.8.1998,Тернополь
240233642,2,,Москва
240422819,2,4.8,Санкт-Петербург
240572671,1,10.1,Unknown
240686668,1,19.11,Ижевск
240934319,2,,Unknown
241003777,1,,Улан-Удэ
241062112,2,18.5.1968,Балабаново
241110747,2,6.9.1981,Тарко-Сале
241234122,2,22.2.2007,Вологда
241235781,1,,Москва
241663319,2,14.2.1981,Красноярск
241795784,1,2.7,Wien
242161594,2,,Unknown
242290040,2,5.2.1990,Харьков
242592379,1,5.9.1970,Караганда
242861993,1,,Вышестеблиевская
242898423,2,,Чебоксары
243138304,1,,Калининград
243249257,2,,Кострома
243341301,1,18.8.1967,Unknown
243490048,2,7.5.1989,Санкт-Петербург
243501008,2,25.9.1976,Unknown
243619186,2,29.2,Unknown
243655954,1,1.5,Unknown
243902940,2,,Харьков
243920149,2,,Минск
244082981,1,,Москва
244306524,2,10.6,Любань
244456655,2,3.10.1989,Тамбов
244690893,2,,Unknown
244923858,1,20.7.1984,Москва
244989175,1,,Липецк
245880932,2,,Unknown
245922775,2,7.6,Санкт-Петербург
245986944,1,30.4.1965,Новороссийск
246169440,1,3.7,Unknown
246283464,2,25.4,Львов
246324598,1,,Unknown
246598909,2,27.3.1989,Москва
247008178,2,,Калининград
247076958,2,,Кострома
247215871,1,1.2,Днепр (Днепропетровск)
247258183,1,12.4.1988,Киев
247612996,1,6.11,Запорожье
247919549,1,,Анапа
248115546,1,5.5,Димитровград
248424488,2,31.12,Днепр (Днепропетровск)
248902071,2,,Москва
249147176,1,7.1.1989,Ивантеевка
249271386,1,18.9.1971,Unknown
249400120,2,10.7.1996,Unknown
249925970,2,,Золотой
249967316,1,18.4.1966,Кропоткин
250642450,2,9.11,Могилёв
250814804,2,2.2.1982,Москва
250897509,2,,Омск
250916983,2,1.11.2000,Челябинск
251267940,1,,Unknown
251286297,2,15.7,Красноярск
251287719,1,,Unknown
251326618,1,14.7.1954,Пермь
251343074,2,,Москва
251481300,1,,Запорожье
251559433,2,16.5.1980,Unknown
251832686,1,12.12,Волгоград
251929463,2,,Unknown
251990473,1,3.4.1990,Днепр (Днепропетровск)
252014969,2,15.1.2001,Казань
252079072,1,,Симферополь
252112408,1,,Москва
252421609,1,,Unknown
252514114,1,20.6.1991,Нижний Новгород
252514835,2,2.4.1987,Москва
252807703,1,,Unknown
253063510,1,,Санкт-Петербург
253094622,2,18.6.1989,Томск
253308569,1,,Unknown
253377704,1,,Unknown
253742408,1,20.11.1991,Челябинск
253844371,2,26.5.1984,Орехово-Зуево
253979071,2,17.8.1987,Unknown
254309869,2,,Unknown
254433085,1,11.2,Сосновоборск
254570350,1,9.2.1968,Сочи
254623984,2,15.2,Омск
254635650,1,,Unknown
254807876,2,,Омск
254949053,1,13.9,Краснодар
255174498,2,,Волгоград
255195174,2,,Unknown
255222119,2,,Санкт-Петербург
255400587,1,13.9.1975,Москва
255589373,1,29.3.1966,Екатеринбург
255595674,1,,Unknown
255823309,2,19.6,Unknown
256050350,2,,Unknown
256266175,1,16.10.1992,Запорожье
256275440,1,18.7.1975,Днепр (Днепропетровск)
256410030,2,8.7,Кривой Рог
256487407,2,,Москва
256605918,2,27.2,Москва
256734850,1,,Волгоград
256740289,2,6.8.1997,Москва
256917831,2,13.5,Brisbane
256923215,2,8.2,Москва
257107708,2,18.8.1989,Unknown
257171438,1,6.1,Санкт-Петербург
257372178,1,4.7.1989,Санкт-Петербург
257502852,2,,Санкт-Петербург
257623850,1,24.3,Ростов-на-Дону
257717194,1,30.12,Москва
257832732,1,,Санкт-Петербург
257918923,2,,Минск
258063429,2,20.3.1988,Москва
258224248,1,12.7.2006,Москва
258282424,1,,Unknown
258454175,2,5.4,Unknown
258540562,1,16.10.1992,Запорожье
258552758,2,,Екатеринбург
258905985,1,6.6.1986,Москва
259114088,1,13.7.1996,Unknown
259362702,1,7.1.1987,Югорск
259597269,2,,Москва
259637456,1,18.5.1993,Славгород
259754523,2,1.6.1987,Воронеж
259803773,1,5.4.1991,Днепр (Днепропетровск)
259902477,2,8.7.1993,Москва
260051553,1,2.3.1977,Уральск
260101118,1,,Киев
260130083,1,14.9.1990,Запорожье
260189165,2,,Санкт-Петербург
260203228,1,22.3.1977,Ростов-на-Дону
260397226,1,10.5.1991,Санкт-Петербург
260491114,1,4.4.1996,Омск
260495123,2,,Чернушка
260546469,1,3.4.1989,Москва
