user_id,sex,bdate,city,birth_year
36763392,1,1990-01-29 00:00:00,Евпатория,1990
36767373,1,0,Москва,0
36793638,1,0,Санкт-Петербург,0
36851170,1,0,Пермь,0
37035159,1,0,Киев,0
37216080,2,1987-05-31 00:00:00,Севастополь,1987
37448315,2,0,Новочебоксарск,0
37624323,2,0,Рига,0
37684754,2,0,Москва,0
37828431,1,0,Сочи,0
37902133,1,0,Москва,0
37923161,2,1966-06-17 00:00:00,Егорьевск,1966
37935939,2,0,Unknown,0
38092295,1,0,Тевриз,0
38129608,1,0,Unknown,0
38163844,1,0,Unknown,0
38297362,2,0,Липецк,0
38663767,2,1987-05-27 00:00:00,Екатеринбург,1987
38808408,1,0,Москва,0
38951598,2,1970-09-10 00:00:00,Новосибирск,1970
39027492,1,1988-02-05 00:00:00,Vrindavan,1988
39400890,1,0,Уфа,0
39458808,1,0,Москва,0
39580166,1,0,Владивосток,0
39860212,2,0,Минск,0
39954773,1,0,Керчь,0
40035359,1,0,Саратов,0
40365111,1,0,Москва,0
40411505,1,0,Ярославль,0
40763780,1,0,Самара,0
40803993,2,0,Москва,0
41165798,1,0,Челябинск,0
41252041,1,0,Unknown,0
41356564,1,1961-12-19 00:00:00,Бердянск,1961
41366017,2,0,Рязань,0
41930516,2,0,Казань,0
42089760,1,0,Тольятти,0
42122216,1,0,Ростов-на-Дону,0
42237867,1,0,Tennessee,0
42250998,2,0,Unknown,0
42290731,1,0,Москва,0
43025394,1,0,Калининград,0
43101647,1,0,Москва,0
43147618,1,1974-06-30 00:00:00,Unknown,1974
43213078,1,0,Харьков,0
43691603,1,1990-12-13 00:00:00,Москва,1990
43721013,1,0,Unknown,0
43800895,2,0,Москва,0
43804662,1,0,Санкт-Петербург,0
44154891,1,1983-10-26 00:00:00,Москва,1983
44194570,1,1985-10-06 00:00:00,Москва,1985
44203617,2,0,Краснодар,0
44345732,2,0,Unknown,0
44584755,1,0,London,0
44688924,2,0,Харьков,0
44915616,1,0,Владимир,0
44938596,2,0,Петах Тиква,0
45033177,1,0,Unknown,0
45078252,2,0,Железногорск,0
45192549,1,0,Москва,0
45457554,2,0,Саров,0
45521604,2,0,Ташкент,0
45528697,1,0,Unknown,0
45646357,2,0,Екатеринбург,0
45741976,2,1982-07-19 00:00:00,Запорожье,1982
45800324,1,0,Белгород,0
45996609,1,0,Unknown,0
46027116,1,0,Северодонецк,0
46048131,1,0,Красноярск,0
46097915,1,1998-04-10 00:00:00,Мончегорск,1998
46313482,1,0,Санкт-Петербург,0
46354677,1,0,Новодвинск,0
46456821,1,1990-01-21 00:00:00,Курск,1990
46854266,2,0,Москва,0
47039445,2,1981-05-04 00:00:00,Екатеринбург,1981
47555263,1,0,Ужгород,0
47556010,1,0,Unknown,0
47726828,2,1984-12-23 00:00:00,Кириши,1984
47962824,2,0,Unknown,0
48156903,1,0,Улан-Удэ,0
48592689,2,1979-08-21 00:00:00,Чернигов,1979
48741260,1,0,Киев,0
48744479,2,1987-12-11 00:00:00,Екатеринбург,1987
49099794,1,0,Киев,0
49157371,2,0,Unknown,0
49237644,1,0,Санкт-Петербург,0
49581392,2,1970-03-27 00:00:00,Днепр (Днепропетровск),1970
50008076,2,0,Санкт-Петербург,0
50168677,1,1980-10-09 00:00:00,Переславль-Залесский,1980
50180050,2,0,Стрый,0
50187667,2,0,Unknown,0
50335164,1,1983-01-23 00:00:00,Коломна,1983
50424463,1,0,Коряжма,0
50473837,1,0,Воронеж,0
50674562,1,0,Рига,0
51111903,1,0,Unknown,0
51406258,2,0,Тюмень,0
51487049,1,0,Санкт-Петербург,0
51787927,2,0,Челябинск,0
51971630,1,0,Unknown,0
52156529,1,0,Минск,0
52493710,1,0,Санкт-Петербург,0
52728394,2,0,Москва,0
53038315,1,0,Самара,0
53191800,1,0,Санкт-Петербург,0
53200167,1,0,Могилев-Подольский,0
53243368,1,0,Екатеринбург,0
53270003,2,1995-08-24 00:00:00,Сыктывкар,1995
53382904,1,0,Unknown,0
54072663,2,0,Unknown,0
54282965,2,0,Москва,0
54512709,2,1967-05-19 00:00:00,Клайпеда,1967
54568822,2,0,Евпатория,0
54634046,2,1974-09-18 00:00:00,Балашиха,1974
54709309,1,0,Тольятти,0
55206230,1,0,Москва,0
55327120,2,0,Санкт-Петербург,0
55513074,1,0,Красноярск,0
56303734,2,1995-09-15 00:00:00,Los Angeles,1995
56306078,1,0,Unknown,0
56518030,2,1974-07-11 00:00:00,Москва,1974
56590359,2,1975-06-08 00:00:00,Моздок,1975
56923971,1,0,Воркута,0
57300424,2,0,Екатеринбург,0
57378800,1,0,Павловская,0
57796350,2,0,Ровно,0
57874598,1,0,Красноярск,0
58246949,1,0,Севастополь,0
58290767,1,1992-08-16 00:00:00,Киев,1992
58472085,1,0,Киев,0
58533199,2,0,Unknown,0
58623525,2,0,Москва,0
58667938,1,0,Москва,0
58809593,1,1958-07-25 00:00:00,Барда,1958
58861440,2,0,Кривой Рог,0
58896765,1,0,Братск,0
58986132,2,0,Пермь,0
59097418,2,1972-02-06 00:00:00,Мелитополь,1972
59515115,2,0,Unknown,0
59954419,2,0,Санкт-Петербург,0
60018031,1,0,Киев,0
60059431,1,0,Москва,0
60202422,2,1985-06-23 00:00:00,Санкт-Петербург,1985
60474032,1,0,Киев,0
60576311,1,0,Unknown,0
60694605,1,0,Бровары,0
60863073,1,0,Уфа,0
60943948,2,0,Санкт-Петербург,0
61133766,1,0,Тамбов,0
61225098,2,0,Кириши,0
61839802,1,0,Воронеж,0
61881343,1,0,Нижний Новгород,0
61920948,2,0,Серпухов,0
61956233,1,0,Москва,0
62036315,1,0,Москва,0
62059725,2,0,Unknown,0
62336055,1,0,Ростов-на-Дону,0
62483436,2,0,Москва,0
62526184,1,0,Казань,0
62745169,2,0,Unknown,0
62828764,1,0,Санкт-Петербург,0
62905639,2,1986-01-09 00:00:00,Пермь,1986
63002766,1,0,Unknown,0
63295377,1,1963-09-07 00:00:00,Казань,1963
63328241,1,0,Гомель,0
63903685,1,0,Кыштым,0
63931692,1,0,Екатеринбург,0
64552633,1,0,Unknown,0
64559841,1,0,Санкт-Петербург,0
64567234,1,0,Санкт-Петербург,0
64712282,2,0,Unknown,0
64858732,1,0,Орехово-Зуево,0
64896881,1,0,Череповец,0
65107950,1,0,Тула,0
65230763,1,0,Unknown,0
65450148,1,0,Самара,0
65606145,2,0,Unknown,0
65944283,1,1967-04-28 00:00:00,Варениковская,1967
66451371,2,0,Москва,0
66489703,1,0,Самара,0
66769373,2,1994-03-15 00:00:00,Мурманск,1994
66801654,1,0,Unknown,0
67202317,2,1985-01-08 00:00:00,Семикаракорск,1985
67239705,2,0,Unknown,0
67718744,1,0,Москва,0
67755631,1,0,Димитровград,0
68147055,2,1974-02-05 00:00:00,Киев,1974
68241729,2,1980-05-17 00:00:00,Омск,1980
68432138,1,0,Москва,0
68435479,2,1988-08-15 00:00:00,Кемерово,1988
68782939,1,0,Unknown,0
68839699,2,0,Мурманск,0
69018177,2,1959-12-02 00:00:00,Вологда,1959
69142424,1,0,Иркутск,0
69183498,1,0,Самара,0
69379370,1,0,Киев,0
69510360,2,0,Atlanta,0
69726849,1,0,Unknown,0
70202453,2,1972-10-28 00:00:00,Ефремов,1972
70330837,1,0,Донецк,0
70369613,1,1977-03-23 00:00:00,Киев,1977
71055100,1,0,Санкт-Петербург,0
71056497,1,0,Херсон,0
71381152,2,0,Саранск,0
71981746,2,1979-02-13 00:00:00,Иваново,1979
72275034,2,1981-07-19 00:00:00,Санкт-Петербург,1981
72343505,1,0,Санкт-Петербург,0
72595710,1,0,Белгород,0
72604784,1,0,Bad Segeberg,0
72643888,2,1977-05-10 00:00:00,Wiesbaden,1977
72663966,2,2000-06-04 00:00:00,Минск,2000
72665035,1,0,Архангельск,0
73295498,1,0,Стерлитамак,0
73602498,1,0,Астрахань,0
74217807,1,0,Тюмень,0
74253591,1,0,Unknown,0
74496348,1,1991-07-22 00:00:00,Днепр (Днепропетровск),1991
75537124,1,0,Unknown,0
76098137,1,0,Ngozi,0
76255262,2,0,Каменск-Шахтинский,0
76637741,1,0,Севастополь,0
76771202,1,0,Unknown,0
77231323,2,0,Санкт-Петербург,0
77280591,2,0,Москва,0
78913997,1,1986-12-05 00:00:00,Омск,1986
79155313,1,0,Санкт-Петербург,0
80084851,2,1989-01-04 00:00:00,Новосибирск,1989
80163460,1,0,Москва,0
81067081,2,0,Unknown,0
81146207,1,0,Ростов-на-Дону,0
81306055,1,0,Unknown,0
81571580,2,0,Пермь,0
82540108,1,0,Омск,0
82700969,1,0,Санкт-Петербург,0
82812781,1,0,Екатеринбург,0
82812997,1,0,Екатеринбург,0
82849334,2,0,Иркутск,0
83191632,2,0,Unknown,0
83248802,1,1982-04-27 00:00:00,Новосибирск,1982
83340768,1,0,Līvāni,0
83380167,2,0,Unknown,0
84028206,1,0,Курган,0
84096187,1,0,Unknown,0
84115053,2,1954-08-19 00:00:00,Йошкар-Ола,1954
84201605,1,1986-01-10 00:00:00,Миасс,1986
84716119,1,0,Жлобин,0
84887245,1,0,Инта,0
85171104,1,0,Москва,0
85395950,1,0,Unknown,0
85661927,1,0,Пермь,0
85887090,2,0,Севастополь,0
85902146,1,0,Казань,0
86158613,1,0,Lahti,0
86406275,1,0,Конаково,0
86467624,1,0,Минск,0
87105030,1,0,Элиста,0
87335881,1,1970-11-12 00:00:00,Шумиха,1970
87349615,2,0,Ростов-на-Дону,0
87365776,1,0,Киев,0
87642160,1,0,Астрахань,0
87718482,1,0,Москва,0
88992581,1,0,Unknown,0
89464137,2,0,Санкт-Петербург,0
89580248,2,0,Краснодар,0
89756510,2,0,Архангельск,0
89802586,2,1965-11-30 00:00:00,Гатчина,1965
89880261,2,1986-05-24 00:00:00,Санкт-Петербург,1986
89979824,1,0,Unknown,0
90275561,2,0,Воронеж,0
90716720,1,0,Ростов-на-Дону,0
91053465,2,0,Москва,0
91068613,2,0,Unknown,0
91247694,1,0,Челябинск,0
91509132,1,0,Миасс,0
92187343,1,0,Вичуга,0
92218186,1,0,Челябинск,0
92223209,2,0,Казань,0
92295117,2,0,Калининград,0
92554604,1,0,Москва,0
93510874,1,0,Зеленоград,0
93617690,1,0,Санкт-Петербург,0
93690405,1,0,Москва,0
94518454,2,1994-09-17 00:00:00,Санкт-Петербург,1994
95163138,1,0,Самара,0
95632883,2,0,Unknown,0
95923821,1,1981-11-29 00:00:00,Ярославль,1981
96015235,1,0,Unknown,0
96106651,2,1997-01-18 00:00:00,Москва,1997
96154054,2,0,Сочи,0
96268364,2,0,Москва,0
96774378,1,0,Евпатория,0
97298329,2,0,Чебоксары,0
97372208,1,0,Unknown,0
98246550,1,0,Белгород,0
98272658,2,1986-08-10 00:00:00,Unknown,1986
98351685,1,0,Москва,0
98351898,1,0,Ижевск,0
98782860,1,0,Оренбург,0
99172594,1,0,Северодвинск,0
99335600,2,0,Симферополь,0
99770163,1,0,Абакан,0
99844675,1,0,Северодвинск,0
100679308,1,0,Новороссийск,0
100864231,1,0,Щелково,0
101272449,1,0,Таганрог,0
101374402,1,0,Unknown,0
101634437,1,1961-09-21 00:00:00,Казань,1961
101809230,2,1967-04-30 00:00:00,Урай,1967
102900513,1,1980-12-29 00:00:00,Курган,1980
102907754,1,0,Севастополь,0
103222520,2,0,Одесса,0
103299946,1,0,Рига,0
103369515,1,0,Ливны,0
103378336,2,1981-08-04 00:00:00,Москва,1981
103641185,2,1995-04-25 00:00:00,Одесса,1995
103675192,1,0,Мончегорск,0
104025455,1,0,Санкт-Петербург,0
104336649,1,0,Киев,0
104617199,1,0,Unknown,0
105161915,2,0,Витебск,0
105402856,1,0,Сургут,0
105730503,2,1978-10-23 00:00:00,Ростов-на-Дону,1978
106156760,2,0,Саратов,0
107219161,2,1995-05-20 00:00:00,Ряжск,1995
108573486,1,0,Харьков,0
109054639,1,0,Mumbai,0
109430522,1,0,Unknown,0
109502184,1,0,Абакан,0
111477305,1,0,Бийск,0
111698698,2,0,Москва,0
112213092,1,0,Киев,0
112753022,1,0,Москва,0
113175753,1,0,Рига,0
113250307,1,0,Рига,0
114236613,1,1988-11-17 00:00:00,Воркута,1988
114454963,2,1970-07-22 00:00:00,Улан-Удэ,1970
114632059,1,0,Санкт-Петербург,0
115023065,1,0,Unknown,0
115993889,1,0,Киев,0
116421267,2,0,Тула,0
116769073,1,0,Unknown,0
117214478,2,0,Невинномысск,0
117403791,2,0,Новосибирск,0
117808856,1,0,Москва,0
117937655,2,1980-08-05 00:00:00,Новые Петровцы,1980
118144614,2,1987-11-16 00:00:00,Москва,1987
118497518,1,0,Unknown,0
120508734,1,0,Unknown,0
120561982,2,0,Рига,0
120761394,1,1985-01-08 00:00:00,Оленегорск-1 (Протоки),1985
120954080,1,0,Уфа,0
121841653,1,0,Unknown,0
123172302,1,0,Unknown,0
123536861,1,0,Магнитогорск,0
123596695,2,0,Омск,0
123613396,2,0,Москва,0
124391563,2,0,Unknown,0
124850282,2,0,Херсон,0
124959914,1,0,Улан-Удэ,0
125029653,1,0,Unknown,0
125198855,1,0,Днепр (Днепропетровск),0
125577451,1,0,Unknown,0
126033342,2,0,Сыктывкар,0
126860390,1,1974-07-06 00:00:00,Саранск,1974
128054608,1,1983-05-05 00:00:00,Дзержинск,1983
129304252,1,1980-06-03 00:00:00,Анапа,1980
129948208,2,1965-01-30 00:00:00,Калининград,1965
131670009,2,0,Москва,0
132286545,1,1995-03-02 00:00:00,Улан-Удэ,1995
132305733,2,1959-07-18 00:00:00,Заозерск,1959
132452140,1,0,Архангельск,0
132504020,1,0,Санкт-Петербург,0
132534832,1,0,Черноморск / Ильичевск,0
132626499,1,0,Днепр (Днепропетровск),0
132964943,1,0,Нижний Новгород,0
133039559,1,0,Санкт-Петербург,0
133178011,1,1988-07-14 00:00:00,Киев,1988
133211851,1,0,Москва,0
133820020,1,0,Ставрополь,0
133838504,1,1935-12-11 00:00:00,Пермь,1935
133985664,2,0,Unknown,0
134022552,1,0,Набережные Челны,0
134116102,1,1978-06-29 00:00:00,Мелеуз,1978
134190755,1,1988-09-01 00:00:00,Самара,1988
134448204,1,0,Los Angeles,0
134635621,1,1990-07-17 00:00:00,Самара,1990
134687953,1,0,Unknown,0
134748152,1,0,Барановичи,0
135032615,1,1988-09-02 00:00:00,Сыктывкар,1988
135318023,2,0,Казань,0
135435127,1,0,Новомосковск,0
135907321,2,1981-06-09 00:00:00,Unknown,1981
136096749,1,1971-10-20 00:00:00,Рязань,1971
136141222,1,1974-09-23 00:00:00,Олонец,1974
136299851,1,0,Екатеринбург,0
136510198,1,0,Нефтекамск,0
136855225,2,1975-10-19 00:00:00,Магнитогорск,1975
137028581,1,1997-08-02 00:00:00,Киев,1997
137109032,2,1901-12-12 00:00:00,Тюмень,1901
137236463,1,1960-10-31 00:00:00,Москва,1960
137271333,1,1978-07-01 00:00:00,Рига,1978
137345707,1,0,Москва,0
137369436,1,0,Чебоксары,0
137718659,2,1998-05-15 00:00:00,Луцк,1998
137793238,1,0,Москва,0
138220554,2,0,Unknown,0
138297043,2,0,Санкт-Петербург,0
138319789,2,1978-12-20 00:00:00,Иерусалим,1978
138356529,1,0,Unknown,0
138738638,2,0,Москва,0
139282100,1,1989-12-02 00:00:00,Москва,1989
139312135,1,1993-08-02 00:00:00,Москва,1993
139665062,2,0,Уфа,0
139814474,1,0,Одесса,0
139824153,1,0,Рига,0
139851796,2,0,Киев,0
139967914,2,1982-04-06 00:00:00,Димитровград,1982
140135330,1,1952-03-01 00:00:00,Киев,1952
140232885,1,0,Ижевск,0
140267311,2,0,Malé,0
140361416,2,0,Курск,0
140363777,1,1973-08-22 00:00:00,Ижевск,1973
140504526,1,1970-12-13 00:00:00,Челябинск,1970
140769326,1,0,Череповец,0
141081823,1,1961-11-22 00:00:00,Бобруйск,1961
141106596,1,0,Астана,0
141357041,2,2000-06-01 00:00:00,Москва,2000
141382810,1,0,Калинковичи,0
141390164,1,0,Уфа,0
141649188,1,0,Москва,0
142074763,1,1972-07-10 00:00:00,Unknown,1972
142278844,2,0,Астана,0
142303870,1,0,Челябинск,0
142476579,2,2000-05-09 00:00:00,Unknown,2000
142499838,2,1990-11-03 00:00:00,Вельск,1990
142845027,1,0,Витебск,0
143171229,1,0,Нижний Тагил,0
143229224,2,1985-07-22 00:00:00,Саратов,1985
143242261,2,0,Unknown,0
143633610,1,0,Москва,0
143785323,1,0,Краснодар,0
144334628,1,0,Павлодар,0
144458832,1,0,Сибай,0
144517285,2,1976-06-16 00:00:00,Челябинск,1976
144775836,2,1988-10-04 00:00:00,Нефтекамск,1988
144797191,1,0,Киев,0
144940817,2,1996-06-29 00:00:00,Санкт-Петербург,1996
144974103,1,0,Unknown,0
145062800,1,0,Мелитополь,0
145399926,1,1979-03-03 00:00:00,Нижневартовск,1979
145403930,2,0,Волгоград,0
145543785,2,0,Херсон,0
145551596,2,0,Екатеринбург,0
145564775,2,0,Брянск,0
145582914,1,0,Unknown,0
146235810,1,0,Papeete,0
146335818,1,0,Ростов-на-Дону,0
146377454,1,0,Евпатория,0
146441590,1,0,Новосибирск,0
146759372,1,0,Новосибирск,0
146851518,1,0,Краснодар,0
146864895,1,0,Челябинск,0
146865675,1,1981-11-11 00:00:00,Ярославль,1981
146888180,2,0,Москва,0
147170413,2,0,Харьков,0
147185637,2,0,Киев,0
147930410,1,1991-09-06 00:00:00,Москва,1991
147955580,2,0,Смоленск,0
148030366,1,0,Днепр (Днепропетровск),0
148043044,2,0,Самара,0
148050817,1,0,Архангельск,0
148188460,2,0,Unknown,0
148329501,2,0,Владивосток,0
148342441,2,0,Москва,0
148500380,1,0,Unknown,0
149228293,1,0,Экибастуз,0
149280329,1,0,Санкт-Петербург,0
149634054,1,0,Ижевск,0
150267672,1,1987-07-18 00:00:00,Белая Калитва,1987
150340491,1,0,Unknown,0
150382722,1,0,Кунгур,0
150597394,2,1999-04-03 00:00:00,Днепр (Днепропетровск),1999
150718326,2,1971-12-02 00:00:00,Нижний Новгород,1971
150728268,2,1980-09-06 00:00:00,Минск,1980
150897583,1,0,Красноярск,0
151144447,1,0,Unknown,0
151171089,2,1980-02-28 00:00:00,Хабаровск,1980
151213731,2,0,Донецк,0
151262013,1,1968-07-27 00:00:00,Электросталь,1968
151748778,1,1995-05-05 00:00:00,Гомель,1995
151989288,1,0,Тверь,0
152128785,2,1979-09-10 00:00:00,Новосибирск,1979
152161261,1,0,Рига,0
152291530,1,0,Челябинск,0
152323515,2,0,Magnia,0
152370210,1,0,Москва,0
152407464,2,0,Вильнюс,0
152476132,2,0,Дубно,0
153144861,1,1983-02-20 00:00:00,Днепр (Днепропетровск),1983
153466304,1,0,Саки,0
153939069,1,0,Калуга,0
153941585,1,0,Волгоград,0
154054735,1,0,Unknown,0
154142682,1,0,Нижний Новгород,0
154382372,1,0,Новоуральск,0
154521648,1,1980-01-18 00:00:00,Екатеринбург,1980
154668736,1,0,Москва,0
154871459,1,0,Нижний Новгород,0
155493272,2,1992-11-13 00:00:00,Unknown,1992
155528262,1,1967-04-02 00:00:00,Краснодар,1967
155718854,2,1906-05-10 00:00:00,Киев,1906
155770208,1,0,Москва,0
156136509,1,0,Ижевск,0
156244162,2,0,Москва,0
156316719,2,0,Таганрог,0
157842768,1,0,Unknown,0
158120861,2,1981-09-04 00:00:00,Unknown,1981
158311121,1,0,Казань,0
158368838,2,0,Нижний Новгород,0
158405423,1,0,Unknown,0
158690752,2,0,Москва,0
159656818,1,1957-09-19 00:00:00,Донецк,1957
159903595,1,0,Великий Новгород,0
160129394,1,0,Томск,0
160316339,1,0,Омск,0
160474556,1,0,Unknown,0
160573175,1,0,Нижневартовск,0
161333587,1,0,Unknown,0
161336333,2,0,Unknown,0
161449921,2,0,Екатеринбург,0
161635074,1,0,Москва,0
161758575,2,1999-05-19 00:00:00,Тольятти,1999
162101122,1,0,Харьков,0
162406418,1,1982-12-24 00:00:00,Новосибирск,1982
162425809,1,0,Вязники,0
162523504,1,0,Краснознаменск,0
162780293,1,1993-11-12 00:00:00,Москва,1993
163684102,1,1984-01-17 00:00:00,Сызрань,1984
163757013,2,0,Минск,0
163863948,1,0,Уфа,0
164498611,2,0,Unknown,0
164568665,2,0,Одесса,0
164634066,1,0,Киров,0
164646063,1,0,Москва,0
164931710,2,0,Unknown,0
164967234,1,0,Unknown,0
165370087,1,0,Екатеринбург,0
165387214,1,1973-03-12 00:00:00,Москва,1973
165905659,1,0,Unknown,0
166103985,2,0,Москва,0
166283996,1,0,New York City,0
166484659,1,1988-07-13 00:00:00,Москва,1988
166835022,2,2009-12-10 00:00:00,Днепр (Днепропетровск),2009
167153550,2,1971-02-06 00:00:00,Красноярск,1971
167223033,1,0,Сочи,0
167341141,1,1968-08-18 00:00:00,Беломорск,1968
167618035,2,1901-05-26 00:00:00,Unknown,1901
167877680,1,0,Каменск-Уральский,0
167893810,1,1983-05-18 00:00:00,Харьков,1983
168155634,2,0,Курск,0
168199395,1,0,Москва,0
168265714,2,0,Евпатория,0
168826186,2,0,Тогучин,0
169052710,1,0,Тбилиси,0
169112827,1,0,Сочи,0
169290878,2,0,Сарны,0
169651737,1,1994-01-10 00:00:00,Чернигов,1994
169679478,2,0,Unknown,0
169902262,1,0,Москва,0
170323229,2,0,Unknown,0
170403844,2,1961-12-19 00:00:00,Чебоксары,1961
170694777,1,1992-09-10 00:00:00,Казань,1992
170789362,2,0,Unknown,0
171506954,2,0,Брянск,0
171716432,2,0,Казань,0
171769064,1,0,Kyrenia,0
172053394,1,1979-04-27 00:00:00,Волгоград,1979
172278787,1,0,Симферополь,0
172330108,2,0,Москва,0
172332506,1,0,Челябинск,0
172332617,2,0,Владимир,0
172432116,2,0,Омск,0
172684736,1,0,Сочи,0
172700201,1,0,Кривой Рог,0
172702704,2,0,Львов,0
172718668,2,0,Нукус,0
172798347,2,1975-07-24 00:00:00,Кировск,1975
173338963,2,1964-08-18 00:00:00,Екатеринбург,1964
173372088,2,1979-02-07 00:00:00,Unknown,1979
173499449,1,0,Екатеринбург,0
173521935,1,0,Unknown,0
173674683,2,1983-11-02 00:00:00,Челябинск,1983
173942125,1,0,Алматы,0
173956632,2,0,Unknown,0
174031084,1,0,Санкт-Петербург,0
174154537,1,0,Винница,0
174526987,2,0,Казань,0
174581417,1,0,Пермь,0
174725423,1,0,Шебекино,0
174757551,1,0,Санкт-Петербург,0
175237081,1,0,Москва,0
175442099,1,0,Красноярск,0
175508734,1,1955-02-25 00:00:00,Краснодар,1955
175660032,1,1988-01-03 00:00:00,Калининград,1988
175756909,1,0,Москва,0
176491045,1,1967-02-17 00:00:00,Сочи,1967
176736578,1,0,Москва,0
176759355,1,0,Москва,0
176784835,2,1989-08-25 00:00:00,Казань,1989
176902811,2,0,Unknown,0
176942177,2,0,Тольятти,0
177031250,2,0,Санкт-Петербург,0
177063788,2,0,München,0
177286965,1,0,Москва,0
177408048,2,0,Unknown,0
177503433,2,0,Брянск,0
178033829,1,0,Unknown,0
178366480,1,1986-09-29 00:00:00,Unknown,1986
178663909,2,1975-12-16 00:00:00,Санкт-Петербург,1975
178820097,1,0,Москва,0
178956626,1,0,Харьков,0
179143737,1,0,Ростов-на-Дону,0
179169932,1,0,Муром,0
179251123,1,0,Ижевск,0
179364791,1,0,Санкт-Петербург,0
179564598,2,1955-01-03 00:00:00,Екатеринбург,1955
179666960,1,0,Вологда,0
179743151,1,1968-07-08 00:00:00,Йошкар-Ола,1968
180383249,1,1988-05-02 00:00:00,Севастополь,1988
180405403,1,1982-05-15 00:00:00,Москва,1982
180537225,1,0,Уфа,0
180755848,1,1975-03-19 00:00:00,Красноярск,1975
180968310,1,0,Unknown,0
181259118,2,0,Томск,0
181398268,2,0,Бежецк,0
181508185,2,0,Тольятти,0
181765277,2,0,Unknown,0
182443775,2,1966-01-10 00:00:00,Алматы,1966
182594705,1,0,Москва,0
182857701,1,1960-12-10 00:00:00,Санкт-Петербург,1960
182942265,2,1985-09-23 00:00:00,Запорожье,1985
182986768,1,1996-10-07 00:00:00,Тольятти,1996
183397100,1,0,Барнаул,0
183599403,1,0,Великие Луки,0
183976769,1,0,Мегион,0
184160322,2,0,Пинск,0
184339770,1,0,Unknown,0
184531213,1,0,Нижний Новгород,0
185020848,1,0,Богучаны,0
185069381,2,1983-06-22 00:00:00,Зеленоград,1983
185426046,1,0,Александрия,0
185625072,1,0,Москва,0
186171033,1,1970-04-29 00:00:00,Екатеринбург,1970
186232932,2,0,Москва,0
186672340,1,1987-12-25 00:00:00,Санкт-Петербург,1987
186993779,1,0,Киев,0
187068799,2,1966-05-24 00:00:00,Калуга,1966
187393033,1,1966-09-24 00:00:00,Ревда,1966
187655278,1,0,Краснодар,0
187662182,1,1963-11-12 00:00:00,Новосибирск,1963
187737356,2,1990-01-01 00:00:00,Unknown,1990
188341118,1,0,Пермь,0
188792999,1,1983-10-02 00:00:00,Unknown,1983
188978898,2,0,Днепр (Днепропетровск),0
189228106,2,1997-07-05 00:00:00,Unknown,1997
189510429,1,1982-04-21 00:00:00,Москва,1982
189929887,2,0,Могилёв,0
190012541,1,0,Балаково,0
190032492,1,0,Unknown,0
190183729,1,1984-12-24 00:00:00,Усолье-Сибирское,1984
190391706,1,0,Советский,0
190399946,1,0,Тольятти,0
190549791,1,1985-06-03 00:00:00,Екатеринбург,1985
190642440,2,0,Москва,0
190928852,2,0,Юрга,0
191056860,1,0,Москва,0
191236093,2,1977-12-17 00:00:00,Unknown,1977
191247103,2,1979-03-23 00:00:00,Unknown,1979
191364337,1,0,Москва,0
191445019,1,0,Москва,0
191567507,1,0,Нижний Новгород,0
192209736,1,0,Тула,0
192305654,2,1974-01-09 00:00:00,Запорожье,1974
192598253,1,0,Евпатория,0
193764284,1,0,Сочи,0
193925986,1,0,Пермь,0
194330531,1,0,Златоуст,0
194395902,2,0,Dubaylah,0
194573913,1,0,Ярославль,0
194751002,2,0,Павловская Слобода,0
194890860,1,0,Москва,0
195318557,2,1984-06-13 00:00:00,Тамбов,1984
195318798,2,0,Bergen,0
195383986,2,0,Unknown,0
195761854,1,0,Караганда,0
195906189,1,1989-05-18 00:00:00,Омск,1989
195973425,2,1979-05-20 00:00:00,Екатеринбург,1979
196008082,1,0,Альметьевск,0
196131251,1,1964-06-02 00:00:00,Рыбинск,1964
196141638,1,0,Москва,0
196387657,1,0,Калуга-2,0
196747969,2,0,Unknown,0
196865857,2,1994-07-16 00:00:00,Unknown,1994
196986570,1,0,Unknown,0
197256035,1,1990-01-13 00:00:00,Череповец,1990
197314584,1,0,Кишинев,0
197611928,1,1977-12-29 00:00:00,Unknown,1977
197860819,2,1964-09-16 00:00:00,Riobamba,1964
198199690,1,1981-08-19 00:00:00,Ростов-на-Дону,1981
198550034,2,1989-02-03 00:00:00,Unknown,1989
199174192,1,0,Днепр (Днепропетровск),0
199212654,1,0,İstanbul,0
199259179,1,1990-07-03 00:00:00,Рига,1990
199309098,1,0,Николаев,0
199606013,1,0,Новокузнецк,0
199765018,1,0,Солнечногорск,0
199786218,2,0,Сургут,0
199791749,2,0,Unknown,0
199896234,1,0,Сочи,0
200155191,1,1971-03-30 00:00:00,Unknown,1971
200759652,2,0,Пенза,0
200966914,1,0,Москва,0
201237610,2,1997-07-21 00:00:00,Минск,1997
201467909,1,0,Shanghai,0
201702547,1,1996-04-28 00:00:00,Unknown,1996
201850683,2,0,Владикавказ,0
201974999,1,0,Москва,0
202069187,1,0,Казань,0
202235999,1,0,Самара,0
202378964,1,0,Казань,0
202641124,2,0,Донецк,0
203112884,2,1997-04-25 00:00:00,Unknown,1997
203547234,1,0,Сарапул,0
203885565,1,0,Новопавловск,0
203958788,2,0,Unknown,0
203988618,2,0,Мурманск,0
204041766,1,1992-01-03 00:00:00,Киев,1992
